scenario,zone,layer,metric,n_zig,n_cpp,median_zig_ns,median_cpp_ns,ratio_median,ci_lo,ci_hi,cv_zig_pct,cv_cpp_pct,verdict
crowd_baseline_25_oa_low,dtUpdateSlicedFindPath,crowd,mean_ns,15,15,718.0,824.0,0.8713592233009708,0.8064876957494407,0.8967661691542289,3.8058732263693087,8.044687484765841,FASTER
crowd_100_oa_high,crowd_check_path_validity,crowd,mean_ns,15,15,59236.0,81493.0,0.7268845176886358,0.7138168253276167,0.7772633430655151,4.402559949546885,2.8429195510022476,FASTER
crowd_100_oa_high,crowd_collision_resolve,crowd,mean_ns,15,15,587.0,781.0,0.7516005121638925,0.6940581542351454,0.935361216730038,16.78135514927067,7.585816700840841,FASTER
crowd_100_oa_high,crowd_find_corners,crowd,mean_ns,15,15,61925.0,76423.0,0.8102927129267368,0.7693027433661439,0.8628826694817066,5.420874639920491,3.2449163042549785,FASTER
crowd_100_oa_high,crowd_grid_register,crowd,mean_ns,15,15,1262.0,1088.0,1.1599264705882353,1.127126230975828,1.2326420198376915,5.309315838216165,2.726163471004787,SLOWER
crowd_100_oa_high,crowd_integrate,crowd,mean_ns,15,15,495.0,405.0,1.2222222222222223,1.1985294117647058,1.3137254901960784,17.010567486115573,13.215633328864493,SLOWER
crowd_100_oa_high,crowd_move_position,crowd,mean_ns,15,15,23067.0,26474.0,0.8713076981189091,0.8413644949812956,0.9519241494701618,6.498036983427695,3.346821949619444,FASTER
crowd_100_oa_high,crowd_neighbor_find,crowd,mean_ns,15,15,12548.0,17029.0,0.7368606494802983,0.7153318609787284,0.7887568820631701,5.953755309132464,2.6548343208297767,FASTER
crowd_100_oa_high,crowd_path_queue_update,crowd,mean_ns,15,15,1354.0,1498.0,0.9038718291054739,0.8467948717948718,0.9396782841823056,6.128010038223905,3.9609566541017482,FASTER
crowd_100_oa_high,crowd_steering_separation,crowd,mean_ns,15,15,816.0,894.0,0.912751677852349,0.8854961832061069,0.9691075514874142,5.927818905740911,3.196154356902906,FASTER
crowd_100_oa_high,crowd_topology_opt,crowd,mean_ns,15,15,1008.0,1238.0,0.81421647819063,0.7872841444270016,0.9032258064516129,8.807756461001896,3.6021400659565312,FASTER
crowd_100_oa_high,crowd_update_move_request,crowd,mean_ns,15,15,2705.0,3278.0,0.8251982916412447,0.8015357353809806,0.9443914839529711,7.998294079462927,4.854108469619095,FASTER
crowd_100_oa_high,crowd_update_total,crowd,mean_ns,15,15,186129.0,245973.0,0.7567050042077789,0.7296366197514684,0.7985815434609865,5.104079010035591,2.7439919269286834,FASTER
crowd_100_oa_high,crowd_velocity_planning_oa,crowd,mean_ns,15,15,22110.0,36910.0,0.5990246545651585,0.5745694393550751,0.616916730167906,3.5138291720191024,2.727373147236109,FASTER
crowd_100_oa_high,dtFindLocalNeighbourhood,crowd,mean_ns,15,15,143.0,143.0,1.0,0.9659863945578231,1.0952380952380953,7.979689584883919,3.0407200532228558,tie(noise)
crowd_100_oa_high,dtFindStraightPath,crowd,mean_ns,15,15,304.0,334.0,0.9101796407185628,0.8710601719197708,1.0,6.961823618371293,3.305655257048893,tie(noise)
crowd_100_oa_high,dtGetPolyHeight,crowd,mean_ns,15,15,66.0,61.0,1.0819672131147542,1.015625,1.2,7.795610726162052,4.4317331390693955,SLOWER
crowd_100_oa_high,dtGetPolyWallSegments,crowd,mean_ns,15,15,41.0,42.0,0.9761904761904762,0.9285714285714286,1.0714285714285714,7.499485363773483,4.003203845127178,tie(noise)
crowd_100_oa_high,dtInitSlicedFindPath,crowd,mean_ns,15,15,58.0,48.0,1.2083333333333333,1.12,1.326086956521739,11.318120340252207,5.98155644371502,SLOWER
crowd_100_oa_high,dtIsValidPolyRef,crowd,mean_ns,15,15,28.0,18.0,1.5555555555555556,1.4736842105263157,1.6111111111111112,4.606423319938055,2.701557679981186,SLOWER
crowd_100_oa_high,dtMoveAlongSurface,crowd,mean_ns,15,15,60.0,60.0,1.0,0.9508196721311475,1.0819672131147542,6.753141116090899,3.6709956511745236,tie(noise)
crowd_100_oa_high,dtRaycast,crowd,mean_ns,15,15,213.0,288.0,0.7395833333333334,0.6986754966887417,0.7552447552447552,3.7830432958782647,3.476366136461647,FASTER
crowd_100_oa_high,dtUpdateSlicedFindPath,crowd,mean_ns,15,15,878.0,953.0,0.9213011542497377,0.8696969696969697,1.0,6.904041117200113,4.2597673536993295,tie(noise)
crowd_100_no_avoidance,crowd_check_path_validity,crowd,mean_ns,15,15,59830.0,79918.0,0.7486423584173778,0.7391293596923952,0.7699421238047307,3.583999850768709,2.472497080215163,FASTER
crowd_100_no_avoidance,crowd_collision_resolve,crowd,mean_ns,15,15,549.0,778.0,0.705655526992288,0.6724565756823822,0.7359477124183007,6.02326309104506,8.237602820022314,FASTER
crowd_100_no_avoidance,crowd_find_corners,crowd,mean_ns,15,15,60763.0,75917.0,0.800387265039451,0.7917817543951513,0.842873847298626,5.360606777349318,2.9727548585664456,FASTER
crowd_100_no_avoidance,crowd_grid_register,crowd,mean_ns,15,15,1297.0,1076.0,1.2053903345724908,1.1466302367941712,1.245548266166823,5.340099561058006,8.334540832246848,SLOWER
crowd_100_no_avoidance,crowd_integrate,crowd,mean_ns,15,15,501.0,358.0,1.399441340782123,1.3573407202216066,1.426553672316384,5.0105348805411305,2.7146579725946385,SLOWER
crowd_100_no_avoidance,crowd_move_position,crowd,mean_ns,15,15,23442.0,26119.0,0.8975075615452353,0.8686375417903159,0.9356259334431126,4.968952601498427,3.0032481445994113,FASTER
crowd_100_no_avoidance,crowd_neighbor_find,crowd,mean_ns,15,15,12726.0,16722.0,0.7610333692142088,0.7361135447695812,0.7822786311606666,4.510933122837803,2.4897621809202106,FASTER
crowd_100_no_avoidance,crowd_path_queue_update,crowd,mean_ns,15,15,1367.0,1507.0,0.907100199071002,0.874031007751938,0.9323056300268097,4.052642396424862,5.355275664808605,FASTER
crowd_100_no_avoidance,crowd_steering_separation,crowd,mean_ns,15,15,817.0,881.0,0.927355278093076,0.9184597961494904,0.9792387543252595,8.589966122920016,3.2915407079961065,FASTER
crowd_100_no_avoidance,crowd_topology_opt,crowd,mean_ns,15,15,1023.0,1220.0,0.8385245901639344,0.8131600324939074,0.8675,5.221329479179296,4.096421456277068,FASTER
crowd_100_no_avoidance,crowd_update_move_request,crowd,mean_ns,15,15,2739.0,3151.0,0.8692478578229134,0.826486817903127,0.9126958746402303,5.894934049228384,5.452985431411683,FASTER
crowd_100_no_avoidance,crowd_update_total,crowd,mean_ns,15,15,165499.0,207577.0,0.7972896804559272,0.7788737986691479,0.8219406791554353,4.490241531903696,2.6697940947664915,FASTER
crowd_100_no_avoidance,crowd_velocity_planning_oa,crowd,mean_ns,15,15,110.0,116.0,0.9482758620689655,0.8991596638655462,0.9912280701754386,8.323173043737052,5.226994847225598,FASTER
crowd_100_no_avoidance,dtFindLocalNeighbourhood,crowd,mean_ns,15,15,144.0,144.0,1.0,0.9662162162162162,1.0753424657534247,6.6761067815585164,3.3944140087069723,tie(noise)
crowd_100_no_avoidance,dtFindStraightPath,crowd,mean_ns,15,15,301.0,336.0,0.8958333333333334,0.873900293255132,0.9467455621301775,6.424400664263116,3.3712605551626322,FASTER
crowd_100_no_avoidance,dtGetPolyHeight,crowd,mean_ns,15,15,66.0,60.0,1.1,1.032258064516129,1.1833333333333333,6.871460502246875,4.545454545454545,SLOWER
crowd_100_no_avoidance,dtGetPolyWallSegments,crowd,mean_ns,15,15,41.0,42.0,0.9761904761904762,0.9318181818181818,1.048780487804878,6.153789228197515,4.6757183529063955,tie(noise)
crowd_100_no_avoidance,dtInitSlicedFindPath,crowd,mean_ns,15,15,56.0,45.0,1.2444444444444445,1.0740740740740742,1.3409090909090908,7.502924599849075,49.99234085048829,SLOWER
crowd_100_no_avoidance,dtIsValidPolyRef,crowd,mean_ns,15,15,28.0,18.0,1.5555555555555556,1.4736842105263157,1.6111111111111112,3.0748032536766705,3.3358339911855044,SLOWER
crowd_100_no_avoidance,dtMoveAlongSurface,crowd,mean_ns,15,15,61.0,61.0,1.0,0.9523809523809523,1.0491803278688525,5.576063397734996,3.7884408353487427,tie(noise)
crowd_100_no_avoidance,dtRaycast,crowd,mean_ns,15,15,211.0,289.0,0.7301038062283737,0.7172413793103448,0.759581881533101,4.656073989631306,2.427297322386828,FASTER
crowd_100_no_avoidance,dtUpdateSlicedFindPath,crowd,mean_ns,15,15,893.0,961.0,0.9292403746097815,0.9021852237252862,0.9672650475184794,3.8937986663706736,4.602552998971089,FASTER
crowd_choke_funnel_60_oa_high,crowd_check_path_validity,crowd,mean_ns,15,15,3788.0,5247.0,0.721936344577854,0.696997776130467,0.7585271317829457,6.808182632453349,3.4760902916982,FASTER
crowd_choke_funnel_60_oa_high,crowd_collision_resolve,crowd,mean_ns,15,15,329.0,490.0,0.6714285714285714,0.6418786692759295,0.7454909819639278,13.300926663989875,8.125608445836896,FASTER
crowd_choke_funnel_60_oa_high,crowd_find_corners,crowd,mean_ns,15,15,55.0,54.0,1.0185185185185186,0.9636363636363636,1.0566037735849056,11.750262146143799,6.03632529876014,tie(noise)
crowd_choke_funnel_60_oa_high,crowd_grid_register,crowd,mean_ns,15,15,544.0,509.0,1.068762278978389,1.0165137614678899,1.1153081510934393,28.385443201778294,6.482708342135345,SLOWER
crowd_choke_funnel_60_oa_high,crowd_integrate,crowd,mean_ns,15,15,267.0,185.0,1.4432432432432432,1.4193548387096775,1.5054347826086956,7.156494362258361,4.3519680505926575,SLOWER
crowd_choke_funnel_60_oa_high,crowd_move_position,crowd,mean_ns,15,15,13033.0,15721.0,0.8290185102728834,0.7998256103637269,0.8562695195694066,7.513845680025903,4.356779322186564,FASTER
crowd_choke_funnel_60_oa_high,crowd_neighbor_find,crowd,mean_ns,15,15,5041.0,7399.0,0.6813082849033654,0.6624517502994809,0.7178224411020897,8.691970771797019,5.459270654262753,FASTER
crowd_choke_funnel_60_oa_high,crowd_path_queue_update,crowd,mean_ns,15,15,30.0,22.0,1.3636363636363635,1.2608695652173914,1.5,9.22484211073653,7.253278813030683,SLOWER
crowd_choke_funnel_60_oa_high,crowd_steering_separation,crowd,mean_ns,15,15,47.0,41.0,1.146341463414634,1.0465116279069768,1.2682926829268293,13.909338378459191,10.378381319674473,SLOWER
crowd_choke_funnel_60_oa_high,crowd_topology_opt,crowd,mean_ns,15,15,42.0,40.0,1.05,1.024390243902439,1.175,13.485152450379497,22.687865237279226,SLOWER
crowd_choke_funnel_60_oa_high,crowd_update_move_request,crowd,mean_ns,15,15,220.0,298.0,0.738255033557047,0.7248322147651006,0.7684563758389261,10.004288677510074,4.1993818754444545,FASTER
crowd_choke_funnel_60_oa_high,crowd_update_total,crowd,mean_ns,15,15,45933.0,71355.0,0.6437250367878915,0.617142069725782,0.6673716400634476,7.428334093441254,4.147127249358468,FASTER
crowd_choke_funnel_60_oa_high,crowd_velocity_planning_oa,crowd,mean_ns,15,15,21480.0,40196.0,0.5343815305005473,0.5183533196841181,0.563582347265248,6.9526302329944905,4.059427850328185,FASTER
crowd_choke_funnel_60_oa_high,dtFindLocalNeighbourhood,crowd,mean_ns,15,15,235.0,196.0,1.1989795918367347,1.1343283582089552,1.2227979274611398,9.6935185781228,9.274749786250107,SLOWER
crowd_choke_funnel_60_oa_high,dtGetPolyHeight,crowd,mean_ns,15,15,72.0,76.0,0.9473684210526315,0.9090909090909091,0.9605263157894737,10.596925380765573,4.597720535879395,FASTER
crowd_choke_funnel_60_oa_high,dtGetPolyWallSegments,crowd,mean_ns,15,15,45.0,38.0,1.1842105263157894,0.9024390243902439,1.3142857142857143,16.002156512669494,22.76769312202313,tie(noise)
crowd_choke_funnel_60_oa_high,dtIsValidPolyRef,crowd,mean_ns,15,15,28.0,19.0,1.4736842105263157,1.4210526315789473,1.5555555555555556,5.858776281406462,6.374000745468403,SLOWER
crowd_choke_funnel_60_oa_high,dtMoveAlongSurface,crowd,mean_ns,15,15,58.0,60.0,0.9666666666666667,0.9344262295081968,1.0166666666666666,7.817183538996039,5.228452344290474,tie(noise)
crowd_mass_repath_100_shared_moving_goal,crowd_check_path_validity,crowd,mean_ns,15,15,6588.0,8700.0,0.7572413793103449,0.7404693760732685,0.776583448913546,2.812895117863767,5.97497476799545,FASTER
crowd_mass_repath_100_shared_moving_goal,crowd_collision_resolve,crowd,mean_ns,15,15,553.0,770.0,0.7181818181818181,0.6994818652849741,0.7539267015706806,5.782184753166811,12.112687970204894,FASTER
crowd_mass_repath_100_shared_moving_goal,crowd_find_corners,crowd,mean_ns,15,15,80.0,84.0,0.9523809523809523,0.9047619047619048,1.0119047619047619,7.02244261987013,4.278161446721163,tie(noise)
crowd_mass_repath_100_shared_moving_goal,crowd_grid_register,crowd,mean_ns,15,15,882.0,772.0,1.1424870466321244,1.0826140567200986,1.234375,5.886281876061272,6.832720717083493,SLOWER
crowd_mass_repath_100_shared_moving_goal,crowd_integrate,crowd,mean_ns,15,15,438.0,298.0,1.4697986577181208,1.4065573770491804,1.5445205479452055,4.09080449019908,3.961981677792143,SLOWER
crowd_mass_repath_100_shared_moving_goal,crowd_move_position,crowd,mean_ns,15,15,20537.0,23253.0,0.8831978669419,0.8427795689801459,0.9098463536031162,4.842961727410845,3.9276355090582014,FASTER
crowd_mass_repath_100_shared_moving_goal,crowd_neighbor_find,crowd,mean_ns,15,15,8065.0,11783.0,0.6844606636679963,0.6668051516410469,0.7156292749658003,4.559802426435616,5.451749201876911,FASTER
crowd_mass_repath_100_shared_moving_goal,crowd_path_queue_update,crowd,mean_ns,15,15,32.0,21.0,1.5238095238095237,1.4090909090909092,1.6,6.454744325940006,17.277368511627202,SLOWER
crowd_mass_repath_100_shared_moving_goal,crowd_steering_separation,crowd,mean_ns,15,15,67.0,57.0,1.1754385964912282,1.1206896551724137,1.2363636363636363,6.335342459861403,5.038062819166697,SLOWER
crowd_mass_repath_100_shared_moving_goal,crowd_topology_opt,crowd,mean_ns,15,15,65.0,57.0,1.1403508771929824,1.0333333333333334,1.2037037037037037,8.313388360680797,7.0469227044666125,SLOWER
crowd_mass_repath_100_shared_moving_goal,crowd_update_move_request,crowd,mean_ns,15,15,310.0,386.0,0.8031088082901554,0.7772151898734178,0.8567708333333334,4.336239567289174,8.097370532303543,FASTER
crowd_mass_repath_100_shared_moving_goal,crowd_update_total,crowd,mean_ns,15,15,65475.0,95508.0,0.6855446664153788,0.6696634040072412,0.7105949427229056,3.507808670586868,3.7757314336537457,FASTER
crowd_mass_repath_100_shared_moving_goal,crowd_velocity_planning_oa,crowd,mean_ns,15,15,27317.0,47857.0,0.5708046889692208,0.5597086487258482,0.5886830054274084,2.526621402206718,2.952502656005184,FASTER
crowd_mass_repath_100_shared_moving_goal,dtFindLocalNeighbourhood,crowd,mean_ns,15,15,214.0,152.0,1.4078947368421053,1.236842105263158,1.513157894736842,13.744073397725758,12.989232022879557,SLOWER
crowd_mass_repath_100_shared_moving_goal,dtFindNearestPoly,crowd,mean_ns,15,15,380.0,430.0,0.8837209302325582,0.5531914893617021,1.3714285714285714,42.39410524551011,52.69574866553352,tie(noise)
crowd_mass_repath_100_shared_moving_goal,dtGetPolyHeight,crowd,mean_ns,15,15,55.0,50.0,1.1,1.0588235294117647,1.163265306122449,6.2740295236368375,5.673003989884318,SLOWER
crowd_mass_repath_100_shared_moving_goal,dtGetPolyWallSegments,crowd,mean_ns,15,15,49.0,40.0,1.225,1.0465116279069768,1.3,18.57309410651748,17.0367083999984,SLOWER
crowd_mass_repath_100_shared_moving_goal,dtIsValidPolyRef,crowd,mean_ns,15,15,28.0,19.0,1.4736842105263157,1.4736842105263157,1.6111111111111112,3.5684119736713185,2.691839846599958,SLOWER
crowd_mass_repath_100_shared_moving_goal,dtMoveAlongSurface,crowd,mean_ns,15,15,60.0,59.0,1.0169491525423728,0.9672131147540983,1.0508474576271187,4.764721623885451,5.2356612086029,tie(noise)
crowd_separation_spread_120_no_goal,crowd_check_path_validity,crowd,mean_ns,15,15,29.0,18.0,1.6111111111111112,1.5263157894736843,1.7058823529411764,6.40860928513697,9.86973889033515,SLOWER
crowd_separation_spread_120_no_goal,crowd_collision_resolve,crowd,mean_ns,15,15,32.0,19.0,1.6842105263157894,1.55,1.7777777777777777,6.957443158291168,11.243311322247221,SLOWER
crowd_separation_spread_120_no_goal,crowd_find_corners,crowd,mean_ns,15,15,28.0,16.0,1.75,1.6470588235294117,1.9333333333333333,7.963451988822424,11.93983288441133,SLOWER
crowd_separation_spread_120_no_goal,crowd_grid_register,crowd,mean_ns,15,15,29.0,27.0,1.0740740740740742,1.0,1.1481481481481481,9.297301499756944,16.235930591649826,tie(noise)
crowd_separation_spread_120_no_goal,crowd_integrate,crowd,mean_ns,15,15,29.0,17.0,1.7058823529411764,1.5555555555555556,1.8125,8.580472887529828,9.912951203476188,SLOWER
crowd_separation_spread_120_no_goal,crowd_move_position,crowd,mean_ns,15,15,29.0,18.0,1.6111111111111112,1.5555555555555556,1.875,9.138164951097641,10.67202699697703,SLOWER
crowd_separation_spread_120_no_goal,crowd_neighbor_find,crowd,mean_ns,15,15,30.0,17.0,1.7647058823529411,1.6666666666666667,1.8823529411764706,6.697204521170487,12.046721137922523,SLOWER
crowd_separation_spread_120_no_goal,crowd_path_queue_update,crowd,mean_ns,15,15,31.0,22.0,1.4090909090909092,1.28,1.5238095238095237,6.590516144209906,14.972671586401026,SLOWER
crowd_separation_spread_120_no_goal,crowd_steering_separation,crowd,mean_ns,15,15,29.0,17.0,1.7058823529411764,1.6111111111111112,1.8125,9.02095980029349,7.123883186111745,SLOWER
crowd_separation_spread_120_no_goal,crowd_topology_opt,crowd,mean_ns,15,15,30.0,17.0,1.7647058823529411,1.6666666666666667,1.8235294117647058,7.7549431714089065,11.939405679169262,SLOWER
crowd_separation_spread_120_no_goal,crowd_update_move_request,crowd,mean_ns,15,15,230.0,308.0,0.7467532467532467,0.7301587301587301,0.775974025974026,8.576570358088494,14.355764430132764,FASTER
crowd_separation_spread_120_no_goal,crowd_update_total,crowd,mean_ns,15,15,1029.0,1342.0,0.7667660208643815,0.7557364914877869,0.7830609212481426,6.758792518675296,11.492072299855945,FASTER
crowd_separation_spread_120_no_goal,crowd_velocity_planning_oa,crowd,mean_ns,15,15,30.0,17.0,1.7647058823529411,1.5789473684210527,1.9375,9.477859235903457,11.862773355781634,SLOWER
crowd_scale_250_oa_med,crowd_check_path_validity,crowd,mean_ns,15,15,152734.0,208651.0,0.7320070356720073,0.7165516560123054,0.7588470375679975,2.988263144503715,4.298658161074979,FASTER
crowd_scale_250_oa_med,crowd_collision_resolve,crowd,mean_ns,15,15,2497.0,2792.0,0.8943409742120344,0.8767556179775281,0.917685118619698,2.8844084386243525,3.125170607549447,FASTER
crowd_scale_250_oa_med,crowd_find_corners,crowd,mean_ns,15,15,163716.0,203930.0,0.8028048840288334,0.777014553728588,0.8262379829058186,4.4230380930147914,6.345411289347244,FASTER
crowd_scale_250_oa_med,crowd_grid_register,crowd,mean_ns,15,15,3668.0,2859.0,1.2829660720531655,1.2482317278544965,1.355834829443447,4.974708130437932,6.579480418788803,SLOWER
crowd_scale_250_oa_med,crowd_integrate,crowd,mean_ns,15,15,1221.0,1064.0,1.1475563909774436,1.1305164319248826,1.1868544600938966,11.356601872690765,5.930729066080595,SLOWER
crowd_scale_250_oa_med,crowd_move_position,crowd,mean_ns,15,15,61483.0,69429.0,0.8855521467974478,0.8525278721335043,0.9156341216417466,4.584531132464092,6.3783867675785695,FASTER
crowd_scale_250_oa_med,crowd_neighbor_find,crowd,mean_ns,15,15,40173.0,51224.0,0.7842612837732313,0.7548723787835658,0.8101091807459356,4.699754879395633,5.430773736612797,FASTER
crowd_scale_250_oa_med,crowd_path_queue_update,crowd,mean_ns,15,15,2820.0,3200.0,0.88125,0.8326372315035799,0.907890696960393,3.467098425168223,7.12989918414377,FASTER
crowd_scale_250_oa_med,crowd_steering_separation,crowd,mean_ns,15,15,1981.0,2173.0,0.9116428900138058,0.8860986547085202,0.9413394919168592,2.631308241408478,6.777161678341751,FASTER
crowd_scale_250_oa_med,crowd_topology_opt,crowd,mean_ns,15,15,1288.0,1582.0,0.8141592920353983,0.7709969788519637,0.8841502227880331,7.30721188406541,7.245225906808161,FASTER
crowd_scale_250_oa_med,crowd_update_move_request,crowd,mean_ns,15,15,5399.0,6422.0,0.8407038305823731,0.779235928842228,0.8956606533398342,5.8870909408125645,8.585314237833371,FASTER
crowd_scale_250_oa_med,crowd_update_total,crowd,mean_ns,15,15,471917.0,611226.0,0.7720826666404897,0.7539869797184076,0.7976637858564513,3.7254919590009274,5.271761093373739,FASTER
crowd_scale_250_oa_med,crowd_velocity_planning_oa,crowd,mean_ns,15,15,37314.0,59746.0,0.6245439025206708,0.6079395022504633,0.6426179084073821,2.213470210158864,4.934326084037183,FASTER
crowd_scale_250_oa_med,dtFindLocalNeighbourhood,crowd,mean_ns,15,15,148.0,155.0,0.9548387096774194,0.9135802469135802,1.013157894736842,4.627375015452534,7.875497969280598,tie(noise)
crowd_scale_250_oa_med,dtFindStraightPath,crowd,mean_ns,15,15,331.0,370.0,0.8945945945945946,0.8523316062176166,0.9236842105263158,4.989247029270399,7.123121568526737,FASTER
crowd_scale_250_oa_med,dtGetPolyHeight,crowd,mean_ns,15,15,73.0,71.0,1.028169014084507,0.9866666666666667,1.088235294117647,6.224392561817024,8.835363777584993,tie(noise)
crowd_scale_250_oa_med,dtGetPolyWallSegments,crowd,mean_ns,15,15,42.0,40.0,1.05,1.024390243902439,1.0769230769230769,4.3669301460673475,5.781417666123768,SLOWER
crowd_scale_250_oa_med,dtInitSlicedFindPath,crowd,mean_ns,15,15,58.0,50.0,1.16,1.0980392156862746,1.288888888888889,7.113100744380101,21.99381300845507,SLOWER
crowd_scale_250_oa_med,dtIsValidPolyRef,crowd,mean_ns,15,15,28.0,19.0,1.4736842105263157,1.4736842105263157,1.6111111111111112,3.032187165210534,4.429076594608793,SLOWER
crowd_scale_250_oa_med,dtMoveAlongSurface,crowd,mean_ns,15,15,65.0,64.0,1.015625,0.9411764705882353,1.03125,4.858191626018966,6.159547782602092,tie(noise)
crowd_scale_250_oa_med,dtRaycast,crowd,mean_ns,15,15,227.0,310.0,0.7322580645161291,0.7197452229299363,0.7582781456953642,4.060040879975219,5.359025359276243,FASTER
crowd_scale_250_oa_med,dtUpdateSlicedFindPath,crowd,mean_ns,15,15,908.0,1001.0,0.9070929070929071,0.83271719038817,0.9387129724208376,4.802443708628219,6.817461585894608,FASTER
tilecache_obstacles_map_2,dtAddTile,tilecache,mean_ns,15,15,1150.0,1288.0,0.8928571428571429,0.8753846153846154,0.9152139461172741,1.6759084523589052,2.4019728936552127,FASTER
tilecache_obstacles_map_2,dtBuildTileCacheContours,tilecache,mean_ns,15,15,2966.0,3372.0,0.8795966785290629,0.867141162514828,0.8938132064247472,3.131451143615301,2.2136822568498498,FASTER
tilecache_obstacles_map_2,dtBuildTileCachePolyMesh,tilecache,mean_ns,15,15,1312.0,1411.0,0.9298369950389794,0.9094736842105263,0.9366548042704627,1.6427919219941822,1.8747407137948908,FASTER
tilecache_obstacles_map_2,dtBuildTileCacheRegions,tilecache,mean_ns,15,15,10150.0,9740.0,1.042094455852156,1.024760546158549,1.0610899350983827,1.3487174231781487,1.7453642687829842,SLOWER
tilecache_obstacles_map_2,dtCreateNavMeshData,tilecache,mean_ns,15,15,344.0,277.0,1.2418772563176896,1.1287128712871286,1.2932330827067668,8.318119134694689,8.689678313208551,SLOWER
tilecache_obstacles_map_2,dtDecompressTileCacheLayer,tilecache,mean_ns,15,15,303.0,322.0,0.9409937888198758,0.8554913294797688,1.0,14.255266612087677,10.9295408828426,tie(noise)
tilecache_obstacles_map_2,dtTileCacheAddBoxObstacle,tilecache,mean_ns,15,15,106.0,18.0,5.888888888888889,5.0,7.0,13.80720980191679,24.87212192354307,SLOWER
tilecache_obstacles_map_2,dtTileCacheBuildNavMeshTile,tilecache,mean_ns,15,15,17385.0,17885.0,0.9720436119653341,0.9601626922219746,0.9877279700017044,1.5562129424207134,1.9594665237687474,FASTER
tilecache_obstacles_map_2,dtTileCacheRemoveObstacle,tilecache,mean_ns,15,15,27.0,18.0,1.5,1.3888888888888888,2.0714285714285716,10.538344919810505,19.500618448148067,SLOWER
tilecache_obstacles_map_2,dtTileCacheUpdate,tilecache,mean_ns,15,15,17811.0,18407.0,0.967621013744771,0.9581976112920738,0.9853175694253505,1.6349753877551694,2.038758771437793,FASTER
tilecache_cylinders_map_2,dtAddTile,tilecache,mean_ns,15,15,1168.0,1261.0,0.9262490087232356,0.9080188679245284,0.9392486011191047,2.7709306008959507,1.8294933281870835,FASTER
tilecache_cylinders_map_2,dtBuildTileCacheContours,tilecache,mean_ns,15,15,3127.0,3550.0,0.8808450704225352,0.8700027956388035,0.8901750423489554,1.690748212094419,0.7330005561922404,FASTER
tilecache_cylinders_map_2,dtBuildTileCachePolyMesh,tilecache,mean_ns,15,15,1511.0,1622.0,0.9315659679408138,0.9211822660098522,0.9482758620689655,1.6656255177980874,1.0349769474561283,FASTER
tilecache_cylinders_map_2,dtBuildTileCacheRegions,tilecache,mean_ns,15,15,10314.0,9818.0,1.0505194540639642,1.0410792169591236,1.0603916743566082,1.5692544572774558,0.8182793548349575,SLOWER
tilecache_cylinders_map_2,dtCreateNavMeshData,tilecache,mean_ns,15,15,357.0,283.0,1.2614840989399294,1.2367491166077738,1.3212996389891696,11.50043484898747,3.9987812781024075,SLOWER
tilecache_cylinders_map_2,dtDecompressTileCacheLayer,tilecache,mean_ns,15,15,311.0,322.0,0.9658385093167702,0.9259259259259259,1.0277777777777777,9.738592093474393,5.390700795606812,tie(noise)
tilecache_cylinders_map_2,dtTileCacheBuildNavMeshTile,tilecache,mean_ns,15,15,17964.0,18292.0,0.9820686638967855,0.9784541537118857,0.9893942707194402,1.8237738489762167,0.7910631106187496,FASTER
tilecache_cylinders_map_2,dtTileCacheRemoveObstacle,tilecache,mean_ns,15,15,27.0,16.0,1.6875,1.5,2.0714285714285716,15.39503704945508,22.191044375197816,SLOWER
tilecache_cylinders_map_2,dtTileCacheUpdate,tilecache,mean_ns,15,15,18383.0,18750.0,0.9804266666666667,0.9765163214228659,0.986946287181682,1.8688723693695959,0.8394399127088344,FASTER
tilecache_orientedbox_map_2,dtAddTile,tilecache,mean_ns,15,15,1244.0,1373.0,0.9060451565914057,0.8920086393088553,0.9211495946941783,2.555367199184097,4.300217022996557,FASTER
tilecache_orientedbox_map_2,dtBuildTileCacheContours,tilecache,mean_ns,15,15,3130.0,3577.0,0.8750349454850433,0.8681379310344828,0.8884821177133202,1.0405380564367006,2.241247385803154,FASTER
tilecache_orientedbox_map_2,dtBuildTileCachePolyMesh,tilecache,mean_ns,15,15,1257.0,1352.0,0.9297337278106509,0.8907142857142857,0.9395070948469006,1.979503831016914,3.2209129145310977,FASTER
tilecache_orientedbox_map_2,dtBuildTileCacheRegions,tilecache,mean_ns,15,15,10060.0,9697.0,1.0374342580179436,1.029803359278984,1.0598987916967881,2.288407323892103,2.581562446493019,SLOWER
tilecache_orientedbox_map_2,dtCreateNavMeshData,tilecache,mean_ns,15,15,333.0,263.0,1.2661596958174905,1.1875,1.3657587548638133,6.096441353429121,14.121172146034722,SLOWER
tilecache_orientedbox_map_2,dtDecompressTileCacheLayer,tilecache,mean_ns,15,15,301.0,305.0,0.9868852459016394,0.930379746835443,1.0302013422818792,4.562478830062532,28.757987338629857,tie(noise)
tilecache_orientedbox_map_2,dtTileCacheBuildNavMeshTile,tilecache,mean_ns,15,15,17635.0,18075.0,0.9756569847856155,0.9659972489683631,0.987231443957142,1.7016295752642863,3.9196785598727226,FASTER
